case_id,family_id,target_service,target_metric,alert_service,alert_metric,maximum_change_service,maximum_change_metric,maximum_change_peak_residual_z,earliest_abnormal_service,earliest_abnormal_metric,earliest_abnormal_residual_z,change_order_pairs,change_order_offsets,retrieval_service_text,retrieval_line_text
S12_cart_failed_readiness_run_04,S12_cart_failed_readiness,cart,pod_running_count,email,latency_p95,email,latency_p95,14.8794363004,ad,dependency_error_ratio,10.7703296143,cart/cpu_usage;cart/request_count;email/cpu_usage;checkout/cpu_usage;frontend/request_count,-10.3m;-10.3m;-10.3m;-10.3m;-10.3m,incident_id S12_cart_failed_readiness_run_04 family_id S12_cart_failed_readiness region eu slot_top_service email slot_top_metric latency_p95 slot_top_delta_pct +357.67% slot_top_residual_z 14.88 change_start_service ad change_start_metric dependency_error_ratio change_start_offset -9.7m change_start_delta_pct +11600.00% change_start_residual_z 10.77 sequence_rank1_service cart sequence_rank1_metric cpu_usage sequence_rank1_offset -10.3m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -10.3m sequence_rank3_service email sequence_rank3_metric cpu_usage sequence_rank3_offset -10.3m sequence_rank4_service checkout sequence_rank4_metric cpu_usage sequence_rank4_offset -10.3m sequence_rank5_service frontend sequence_rank5_metric request_count sequence_rank5_offset -10.3m slot_rank1_service email slot_rank1_metric latency_p95 slot_rank2_service recommendation slot_rank2_metric dependency_error_ratio slot_rank3_service ad slot_rank3_metric dependency_error_ratio slot_rank4_service product-catalog slot_rank4_metric cpu_usage slot_rank5_service frontend slot_rank5_metric latency_p95,rank 1 service cart metric cpu_usage earliest_residual_z 3.30 peak_residual_z 3.30 rank 2 service cart metric request_count earliest_residual_z -0.43 peak_residual_z 3.29 rank 3 service email metric cpu_usage earliest_residual_z 1.63 peak_residual_z 2.72 rank 4 service checkout metric cpu_usage earliest_residual_z 2.42 peak_residual_z 2.57 rank 5 service frontend metric request_count earliest_residual_z -0.44 peak_residual_z 2.54
S12_cart_failed_readiness_run_05,S12_cart_failed_readiness,cart,pod_running_count,recommendation,dependency_error_ratio,recommendation,dependency_error_ratio,7.99182479323,recommendation,dependency_error_ratio,0.471756695539,recommendation/dependency_error_ratio;cart/request_count;frontend/request_count;email/cpu_usage;frontend/latency_p95,-5.0m;-5.0m;-5.0m;-5.0m;-5.0m,incident_id S12_cart_failed_readiness_run_05 family_id S12_cart_failed_readiness region us slot_top_service recommendation slot_top_metric dependency_error_ratio slot_top_delta_pct +5158.82% slot_top_residual_z 7.99 change_start_service recommendation change_start_metric dependency_error_ratio change_start_offset -5.0m change_start_delta_pct +304.52% change_start_residual_z 0.47 sequence_rank1_service recommendation sequence_rank1_metric dependency_error_ratio sequence_rank1_offset -5.0m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -5.0m sequence_rank3_service frontend sequence_rank3_metric request_count sequence_rank3_offset -5.0m sequence_rank4_service email sequence_rank4_metric cpu_usage sequence_rank4_offset -5.0m sequence_rank5_service frontend sequence_rank5_metric latency_p95 sequence_rank5_offset -5.0m slot_rank1_service recommendation slot_rank1_metric dependency_error_ratio slot_rank2_service ad slot_rank2_metric dependency_error_ratio slot_rank3_service cart slot_rank3_metric request_count slot_rank4_service frontend slot_rank4_metric request_count slot_rank5_service checkout slot_rank5_metric cpu_usage,rank 1 service recommendation metric dependency_error_ratio earliest_residual_z 0.47 peak_residual_z 7.99 rank 2 service cart metric request_count earliest_residual_z 2.53 peak_residual_z 3.18 rank 3 service frontend metric request_count earliest_residual_z 2.53 peak_residual_z 2.55 rank 4 service email metric cpu_usage earliest_residual_z -1.69 peak_residual_z -1.69 rank 5 service frontend metric latency_p95 earliest_residual_z -0.47 peak_residual_z 0.87
S12_cart_failed_readiness_run_06,S12_cart_failed_readiness,cart,pod_running_count,recommendation,dependency_error_ratio,recommendation,dependency_error_ratio,7.34498709021,cart,latency_p95,2.31378301239,cart/request_count;frontend/request_count;ad/request_count;recommendation/request_count;checkout/request_count,-10.2m;-10.2m;-10.2m;-10.2m;-10.2m,incident_id S12_cart_failed_readiness_run_06 family_id S12_cart_failed_readiness region eu slot_top_service recommendation slot_top_metric dependency_error_ratio slot_top_delta_pct +4176.10% slot_top_residual_z 7.34 change_start_service cart change_start_metric latency_p95 change_start_offset -9.5m change_start_delta_pct +24.00% change_start_residual_z 2.31 sequence_rank1_service cart sequence_rank1_metric request_count sequence_rank1_offset -10.2m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -10.2m sequence_rank3_service ad sequence_rank3_metric request_count sequence_rank3_offset -10.2m sequence_rank4_service recommendation sequence_rank4_metric request_count sequence_rank4_offset -10.2m sequence_rank5_service checkout sequence_rank5_metric request_count sequence_rank5_offset -10.2m slot_rank1_service recommendation slot_rank1_metric dependency_error_ratio slot_rank2_service cart slot_rank2_metric latency_p95 slot_rank3_service product-catalog slot_rank3_metric latency_p95 slot_rank4_service cart slot_rank4_metric request_count slot_rank5_service frontend slot_rank5_metric request_count,rank 1 service cart metric request_count earliest_residual_z -0.42 peak_residual_z 5.05 rank 2 service frontend metric request_count earliest_residual_z -0.44 peak_residual_z 4.83 rank 3 service ad metric request_count earliest_residual_z -0.42 peak_residual_z 5.92 rank 4 service recommendation metric request_count earliest_residual_z -0.41 peak_residual_z 5.37 rank 5 service checkout metric request_count earliest_residual_z -0.42 peak_residual_z 5.26
S12_cart_failed_readiness_run_07,S12_cart_failed_readiness,cart,pod_running_count,kafka,queue_lag,kafka,queue_lag,2000000,ad,dependency_error_ratio,4.37797517885,checkout/cpu_usage;recommendation/request_count;email/cpu_usage;product-catalog/request_count;ad/request_count,-9.7m;-9.7m;-9.7m;-9.7m;-9.7m,incident_id S12_cart_failed_readiness_run_07 family_id S12_cart_failed_readiness region us slot_top_service kafka slot_top_metric queue_lag slot_top_delta_pct na slot_top_residual_z 2000000.00 change_start_service ad change_start_metric dependency_error_ratio change_start_offset -9.5m change_start_delta_pct +1916.67% change_start_residual_z 4.38 sequence_rank1_service checkout sequence_rank1_metric cpu_usage sequence_rank1_offset -9.7m sequence_rank2_service recommendation sequence_rank2_metric request_count sequence_rank2_offset -9.7m sequence_rank3_service email sequence_rank3_metric cpu_usage sequence_rank3_offset -9.7m sequence_rank4_service product-catalog sequence_rank4_metric request_count sequence_rank4_offset -9.7m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -9.7m slot_rank1_service kafka slot_rank1_metric queue_lag slot_rank2_service ad slot_rank2_metric cpu_usage slot_rank3_service ad slot_rank3_metric dependency_error_ratio slot_rank4_service recommendation slot_rank4_metric dependency_error_ratio slot_rank5_service product-catalog slot_rank5_metric cpu_usage,rank 1 service checkout metric cpu_usage earliest_residual_z 0.89 peak_residual_z 1.63 rank 2 service recommendation metric request_count earliest_residual_z -0.29 peak_residual_z 6.20 rank 3 service email metric cpu_usage earliest_residual_z -1.30 peak_residual_z 1.40 rank 4 service product-catalog metric request_count earliest_residual_z -0.44 peak_residual_z 3.62 rank 5 service ad metric request_count earliest_residual_z -0.27 peak_residual_z 3.58
S12_cart_failed_readiness_run_08,S12_cart_failed_readiness,cart,pod_running_count,email,latency_p95,email,latency_p95,26.8974801813,product-catalog,latency_p95,0.716460694973,checkout/cpu_usage;ad/request_count;recommendation/request_count;cart/request_count;cart/cpu_usage,-9.5m;-9.5m;-9.5m;-9.5m;-9.5m,incident_id S12_cart_failed_readiness_run_08 family_id S12_cart_failed_readiness region us slot_top_service email slot_top_metric latency_p95 slot_top_delta_pct +714.42% slot_top_residual_z 26.90 change_start_service product-catalog change_start_metric latency_p95 change_start_offset -9.3m change_start_delta_pct +76.95% change_start_residual_z 0.72 sequence_rank1_service checkout sequence_rank1_metric cpu_usage sequence_rank1_offset -9.5m sequence_rank2_service ad sequence_rank2_metric request_count sequence_rank2_offset -9.5m sequence_rank3_service recommendation sequence_rank3_metric request_count sequence_rank3_offset -9.5m sequence_rank4_service cart sequence_rank4_metric request_count sequence_rank4_offset -9.5m sequence_rank5_service cart sequence_rank5_metric cpu_usage sequence_rank5_offset -9.5m slot_rank1_service email slot_rank1_metric latency_p95 slot_rank2_service product-catalog slot_rank2_metric latency_p95 slot_rank3_service recommendation slot_rank3_metric dependency_error_ratio slot_rank4_service ad slot_rank4_metric cpu_usage slot_rank5_service ad slot_rank5_metric dependency_error_ratio,rank 1 service checkout metric cpu_usage earliest_residual_z -0.79 peak_residual_z 1.73 rank 2 service ad metric request_count earliest_residual_z -0.30 peak_residual_z 5.55 rank 3 service recommendation metric request_count earliest_residual_z -0.28 peak_residual_z 5.46 rank 4 service cart metric request_count earliest_residual_z -0.38 peak_residual_z 4.40 rank 5 service cart metric cpu_usage earliest_residual_z -2.10 peak_residual_z 2.29
S12_cart_failed_readiness_run_09,S12_cart_failed_readiness,cart,pod_running_count,ad,dependency_error_ratio,ad,dependency_error_ratio,4.39696865276,product-catalog,cpu_usage,1.49111788001,checkout/request_count;email/request_count;payment/request_count;cart/request_count;product-catalog/request_count,-9.5m;-9.5m;-9.5m;-9.5m;-9.5m,incident_id S12_cart_failed_readiness_run_09 family_id S12_cart_failed_readiness region eu slot_top_service ad slot_top_metric dependency_error_ratio slot_top_delta_pct +1933.33% slot_top_residual_z 4.40 change_start_service product-catalog change_start_metric cpu_usage change_start_offset -8.5m change_start_delta_pct +86.83% change_start_residual_z 1.49 sequence_rank1_service checkout sequence_rank1_metric request_count sequence_rank1_offset -9.5m sequence_rank2_service email sequence_rank2_metric request_count sequence_rank2_offset -9.5m sequence_rank3_service payment sequence_rank3_metric request_count sequence_rank3_offset -9.5m sequence_rank4_service cart sequence_rank4_metric request_count sequence_rank4_offset -9.5m sequence_rank5_service product-catalog sequence_rank5_metric request_count sequence_rank5_offset -9.5m slot_rank1_service ad slot_rank1_metric dependency_error_ratio slot_rank2_service recommendation slot_rank2_metric dependency_error_ratio slot_rank3_service cart slot_rank3_metric latency_p95 slot_rank4_service product-catalog slot_rank4_metric cpu_usage slot_rank5_service product-catalog slot_rank5_metric latency_p95,rank 1 service checkout metric request_count earliest_residual_z -0.31 peak_residual_z 10.16 rank 2 service email metric request_count earliest_residual_z -0.29 peak_residual_z 9.27 rank 3 service payment metric request_count earliest_residual_z -0.29 peak_residual_z 9.27 rank 4 service cart metric request_count earliest_residual_z -0.40 peak_residual_z 8.31 rank 5 service product-catalog metric request_count earliest_residual_z -0.44 peak_residual_z 4.54
S12_cart_failed_readiness_run_10,S12_cart_failed_readiness,cart,pod_running_count,kafka,queue_lag,kafka,queue_lag,22000000,email,cpu_usage,1.70745728829,email/latency_p95;cart/latency_p95;ad/request_count;ad/latency_p95;recommendation/request_count,-9.3m;-9.3m;-9.3m;-9.3m;-9.3m,incident_id S12_cart_failed_readiness_run_10 family_id S12_cart_failed_readiness region us slot_top_service kafka slot_top_metric queue_lag slot_top_delta_pct na slot_top_residual_z 22000000.00 change_start_service email change_start_metric cpu_usage change_start_offset -9.0m change_start_delta_pct +33.31% change_start_residual_z 1.71 sequence_rank1_service email sequence_rank1_metric latency_p95 sequence_rank1_offset -9.3m sequence_rank2_service cart sequence_rank2_metric latency_p95 sequence_rank2_offset -9.3m sequence_rank3_service ad sequence_rank3_metric request_count sequence_rank3_offset -9.3m sequence_rank4_service ad sequence_rank4_metric latency_p95 sequence_rank4_offset -9.3m sequence_rank5_service recommendation sequence_rank5_metric request_count sequence_rank5_offset -9.3m slot_rank1_service kafka slot_rank1_metric queue_lag slot_rank2_service email slot_rank2_metric cpu_usage slot_rank3_service ad slot_rank3_metric dependency_error_ratio slot_rank4_service recommendation slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric latency_p95,rank 1 service email metric latency_p95 earliest_residual_z -0.55 peak_residual_z 1.41 rank 2 service cart metric latency_p95 earliest_residual_z 1.34 peak_residual_z 1.79 rank 3 service ad metric request_count earliest_residual_z 2.21 peak_residual_z 9.92 rank 4 service ad metric latency_p95 earliest_residual_z -1.22 peak_residual_z -1.22 rank 5 service recommendation metric request_count earliest_residual_z 1.93 peak_residual_z 6.39
S12_cart_failed_readiness_run_11,S12_cart_failed_readiness,cart,pod_running_count,recommendation,dependency_error_ratio,recommendation,dependency_error_ratio,5.21690330847,email,latency_p95,2.50452090798,email/latency_p95;cart/latency_p95;checkout/request_count;payment/request_count;email/request_count,-9.3m;-9.3m;-9.3m;-9.3m;-9.3m,incident_id S12_cart_failed_readiness_run_11 family_id S12_cart_failed_readiness region eu slot_top_service recommendation slot_top_metric dependency_error_ratio slot_top_delta_pct +2444.83% slot_top_residual_z 5.22 change_start_service email change_start_metric latency_p95 change_start_offset -9.3m change_start_delta_pct +271.89% change_start_residual_z 2.50 sequence_rank1_service email sequence_rank1_metric latency_p95 sequence_rank1_offset -9.3m sequence_rank2_service cart sequence_rank2_metric latency_p95 sequence_rank2_offset -9.3m sequence_rank3_service checkout sequence_rank3_metric request_count sequence_rank3_offset -9.3m sequence_rank4_service payment sequence_rank4_metric request_count sequence_rank4_offset -9.3m sequence_rank5_service email sequence_rank5_metric request_count sequence_rank5_offset -9.3m slot_rank1_service recommendation slot_rank1_metric dependency_error_ratio slot_rank2_service ad slot_rank2_metric dependency_error_ratio slot_rank3_service email slot_rank3_metric latency_p95 slot_rank4_service product-catalog slot_rank4_metric cpu_usage slot_rank5_service ad slot_rank5_metric latency_p95,rank 1 service email metric latency_p95 earliest_residual_z 2.50 peak_residual_z 2.50 rank 2 service cart metric latency_p95 earliest_residual_z -1.47 peak_residual_z -1.47 rank 3 service checkout metric request_count earliest_residual_z 2.21 peak_residual_z 4.78 rank 4 service payment metric request_count earliest_residual_z 2.21 peak_residual_z 4.78 rank 5 service email metric request_count earliest_residual_z 2.10 peak_residual_z 4.54
S13_payment_unreachable_run_01,S13_payment_unreachable,payment,dependency_error_ratio,product-catalog,pod_restart_count,product-catalog,pod_restart_count,6000000,frontend,http_5xx_ratio,2.64944388071,cart/request_count;frontend/request_count;cart/cpu_usage;recommendation/cpu_usage;checkout/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S13_payment_unreachable_run_01 family_id S13_payment_unreachable region us slot_top_service product-catalog slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 6000000.00 change_start_service frontend change_start_metric http_5xx_ratio change_start_offset -10.7m change_start_delta_pct +622.75% change_start_residual_z 2.65 sequence_rank1_service cart sequence_rank1_metric request_count sequence_rank1_offset -10.8m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service cart sequence_rank3_metric cpu_usage sequence_rank3_offset -10.8m sequence_rank4_service recommendation sequence_rank4_metric cpu_usage sequence_rank4_offset -10.8m sequence_rank5_service checkout sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service product-catalog slot_rank1_metric pod_restart_count slot_rank2_service recommendation slot_rank2_metric dependency_error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service frontend slot_rank4_metric dependency_error_ratio slot_rank5_service checkout slot_rank5_metric error_ratio,rank 1 service cart metric request_count earliest_residual_z -0.31 peak_residual_z 6.20 rank 2 service frontend metric request_count earliest_residual_z -0.32 peak_residual_z 5.99 rank 3 service cart metric cpu_usage earliest_residual_z 1.26 peak_residual_z -3.09 rank 4 service recommendation metric cpu_usage earliest_residual_z 2.04 peak_residual_z 2.97 rank 5 service checkout metric request_count earliest_residual_z -0.31 peak_residual_z 6.91
S14_recommendation_network_loss_run_01,S14_recommendation_network_loss,recommendation,latency_p95,product-catalog,pod_restart_count,product-catalog,pod_restart_count,6000000,product-catalog,pod_restart_count,1000000,frontend/request_count;cart/request_count;checkout/request_count;ad/request_count;recommendation/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S14_recommendation_network_loss_run_01 family_id S14_recommendation_network_loss region eu slot_top_service product-catalog slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 6000000.00 change_start_service product-catalog change_start_metric pod_restart_count change_start_offset -9.8m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.8m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service checkout sequence_rank3_metric request_count sequence_rank3_offset -10.8m sequence_rank4_service ad sequence_rank4_metric request_count sequence_rank4_offset -10.8m sequence_rank5_service recommendation sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service product-catalog slot_rank1_metric pod_restart_count slot_rank2_service recommendation slot_rank2_metric cpu_usage slot_rank3_service frontend slot_rank3_metric latency_p95 slot_rank4_service frontend slot_rank4_metric http_5xx_ratio slot_rank5_service ad slot_rank5_metric cpu_usage,rank 1 service frontend metric request_count earliest_residual_z -0.23 peak_residual_z 5.59 rank 2 service cart metric request_count earliest_residual_z -0.22 peak_residual_z 6.57 rank 3 service checkout metric request_count earliest_residual_z -0.21 peak_residual_z 5.90 rank 4 service ad metric request_count earliest_residual_z -0.23 peak_residual_z 5.12 rank 5 service recommendation metric request_count earliest_residual_z -0.23 peak_residual_z 1.85
S15_email_pod_kill_run_01,S15_email_pod_kill,email,pod_running_count,product-catalog,pod_restart_count,product-catalog,pod_restart_count,6000000,product-catalog,pod_restart_count,1000000,product-catalog/pod_running_count;frontend/request_count;cart/request_count;recommendation/request_count;ad/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S15_email_pod_kill_run_01 family_id S15_email_pod_kill region ap slot_top_service product-catalog slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 6000000.00 change_start_service product-catalog change_start_metric pod_restart_count change_start_offset -9.8m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service product-catalog sequence_rank1_metric pod_running_count sequence_rank1_offset -10.8m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service cart sequence_rank3_metric request_count sequence_rank3_offset -10.8m sequence_rank4_service recommendation sequence_rank4_metric request_count sequence_rank4_offset -10.8m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service product-catalog slot_rank1_metric pod_restart_count slot_rank2_service product-catalog slot_rank2_metric pod_running_count slot_rank3_service email slot_rank3_metric cpu_usage slot_rank4_service recommendation slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric http_5xx_ratio,rank 1 service product-catalog metric pod_running_count earliest_residual_z 0.00 peak_residual_z 1000000.00 rank 2 service frontend metric request_count earliest_residual_z -0.18 peak_residual_z 3.19 rank 3 service cart metric request_count earliest_residual_z -0.17 peak_residual_z 2.83 rank 4 service recommendation metric request_count earliest_residual_z -0.18 peak_residual_z 3.52 rank 5 service ad metric request_count earliest_residual_z -0.17 peak_residual_z 3.11
S16_productcatalog_http_abort_run_01,S16_productcatalog_http_abort,product-catalog,error_ratio,recommendation,dependency_error_ratio,recommendation,dependency_error_ratio,7.95889509935,recommendation,dependency_error_ratio,7.95889509935,frontend/request_count;cart/request_count;recommendation/request_count;ad/request_count;product-catalog/request_count,-5.0m;-5.0m;-5.0m;-5.0m;-5.0m,incident_id S16_productcatalog_http_abort_run_01 family_id S16_productcatalog_http_abort region eu slot_top_service recommendation slot_top_metric dependency_error_ratio slot_top_delta_pct +4839.23% slot_top_residual_z 7.96 change_start_service recommendation change_start_metric dependency_error_ratio change_start_offset -4.7m change_start_delta_pct +4839.23% change_start_residual_z 7.96 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -5.0m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -5.0m sequence_rank3_service recommendation sequence_rank3_metric request_count sequence_rank3_offset -5.0m sequence_rank4_service ad sequence_rank4_metric request_count sequence_rank4_offset -5.0m sequence_rank5_service product-catalog sequence_rank5_metric request_count sequence_rank5_offset -5.0m slot_rank1_service recommendation slot_rank1_metric dependency_error_ratio slot_rank2_service ad slot_rank2_metric dependency_error_ratio slot_rank3_service ad slot_rank3_metric cpu_usage slot_rank4_service frontend slot_rank4_metric request_count slot_rank5_service cart slot_rank5_metric request_count,rank 1 service frontend metric request_count earliest_residual_z -0.44 peak_residual_z 2.83 rank 2 service cart metric request_count earliest_residual_z -0.42 peak_residual_z 2.72 rank 3 service recommendation metric request_count earliest_residual_z -0.42 peak_residual_z 4.47 rank 4 service ad metric request_count earliest_residual_z -0.42 peak_residual_z 4.06 rank 5 service product-catalog metric request_count earliest_residual_z -0.37 peak_residual_z 3.52
S17_ad_pod_failure_run_04,S17_ad_pod_failure,ad,pod_restart_count,ad,pod_restart_count,ad,pod_restart_count,1000000,ad,pod_restart_count,1000000,frontend/request_count;ad/pod_restart_count;payment/cpu_usage;recommendation/dependency_error_ratio;email/cpu_usage,-9.7m;-9.5m;-9.0m;-8.8m;-8.5m,incident_id S17_ad_pod_failure_run_04 family_id S17_ad_pod_failure region eu slot_top_service ad slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service ad change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -9.7m sequence_rank2_service ad sequence_rank2_metric pod_restart_count sequence_rank2_offset -9.5m sequence_rank3_service payment sequence_rank3_metric cpu_usage sequence_rank3_offset -9.0m sequence_rank4_service recommendation sequence_rank4_metric dependency_error_ratio sequence_rank4_offset -8.8m sequence_rank5_service email sequence_rank5_metric cpu_usage sequence_rank5_offset -8.5m slot_rank1_service ad slot_rank1_metric pod_restart_count slot_rank2_service ad slot_rank2_metric memory_usage slot_rank3_service frontend slot_rank3_metric latency_p95 slot_rank4_service ad slot_rank4_metric cpu_usage slot_rank5_service recommendation slot_rank5_metric dependency_error_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.46 peak_residual_z 2.18 rank 2 service ad metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 3 service payment metric cpu_usage earliest_residual_z -0.24 peak_residual_z -0.28 rank 4 service recommendation metric dependency_error_ratio earliest_residual_z 7.71 peak_residual_z 7.71 rank 5 service email metric cpu_usage earliest_residual_z -1.90 peak_residual_z -1.90
S17_ad_pod_failure_run_05,S17_ad_pod_failure,ad,pod_restart_count,ad,pod_restart_count,ad,pod_restart_count,1000000,ad,pod_restart_count,1000000,frontend/request_count;ad/pod_restart_count;product-catalog/cpu_usage;ad/cpu_usage;frontend/cpu_usage,-9.7m;-9.5m;-8.8m;-8.3m;-8.2m,incident_id S17_ad_pod_failure_run_05 family_id S17_ad_pod_failure region ap slot_top_service ad slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service ad change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -9.7m sequence_rank2_service ad sequence_rank2_metric pod_restart_count sequence_rank2_offset -9.5m sequence_rank3_service product-catalog sequence_rank3_metric cpu_usage sequence_rank3_offset -8.8m sequence_rank4_service ad sequence_rank4_metric cpu_usage sequence_rank4_offset -8.3m sequence_rank5_service frontend sequence_rank5_metric cpu_usage sequence_rank5_offset -8.2m slot_rank1_service ad slot_rank1_metric pod_restart_count slot_rank2_service ad slot_rank2_metric memory_usage slot_rank3_service frontend slot_rank3_metric latency_p95 slot_rank4_service payment slot_rank4_metric cpu_usage slot_rank5_service recommendation slot_rank5_metric cpu_usage,rank 1 service frontend metric request_count earliest_residual_z -0.46 peak_residual_z 2.18 rank 2 service ad metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 3 service product-catalog metric cpu_usage earliest_residual_z -2.00 peak_residual_z -2.00 rank 4 service ad metric cpu_usage earliest_residual_z -0.91 peak_residual_z -0.91 rank 5 service frontend metric cpu_usage earliest_residual_z -3.42 peak_residual_z -3.42
S17_ad_pod_failure_run_06,S17_ad_pod_failure,ad,pod_restart_count,ad,pod_restart_count,ad,pod_restart_count,1000000,ad,pod_restart_count,1000000,kafka/queue_lag;frontend/request_count;ad/pod_restart_count;frontend/latency_p95;email/cpu_usage,-9.7m;-9.7m;-9.5m;-9.2m;-9.0m,incident_id S17_ad_pod_failure_run_06 family_id S17_ad_pod_failure region eu slot_top_service ad slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service ad change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service kafka sequence_rank1_metric queue_lag sequence_rank1_offset -9.7m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -9.7m sequence_rank3_service ad sequence_rank3_metric pod_restart_count sequence_rank3_offset -9.5m sequence_rank4_service frontend sequence_rank4_metric latency_p95 sequence_rank4_offset -9.2m sequence_rank5_service email sequence_rank5_metric cpu_usage sequence_rank5_offset -9.0m slot_rank1_service ad slot_rank1_metric pod_restart_count slot_rank2_service ad slot_rank2_metric memory_usage slot_rank3_service kafka slot_rank3_metric queue_lag slot_rank4_service email slot_rank4_metric cpu_usage slot_rank5_service frontend slot_rank5_metric cpu_usage,rank 1 service kafka metric queue_lag earliest_residual_z 5.42 peak_residual_z 5.42 rank 2 service frontend metric request_count earliest_residual_z -0.46 peak_residual_z 2.18 rank 3 service ad metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 4 service frontend metric latency_p95 earliest_residual_z 1.36 peak_residual_z -1.99 rank 5 service email metric cpu_usage earliest_residual_z 3.39 peak_residual_z 7.10
S17_ad_pod_failure_run_07,S17_ad_pod_failure,ad,pod_restart_count,ad,pod_restart_count,ad,pod_restart_count,1000000,ad,pod_restart_count,1000000,ad/pod_restart_count;frontend/request_count;product-catalog/cpu_usage;ad/cpu_usage;email/cpu_usage,-9.5m;-9.5m;-9.0m;-8.3m;-8.3m,incident_id S17_ad_pod_failure_run_07 family_id S17_ad_pod_failure region ap slot_top_service ad slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service ad change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service ad sequence_rank1_metric pod_restart_count sequence_rank1_offset -9.5m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -9.5m sequence_rank3_service product-catalog sequence_rank3_metric cpu_usage sequence_rank3_offset -9.0m sequence_rank4_service ad sequence_rank4_metric cpu_usage sequence_rank4_offset -8.3m sequence_rank5_service email sequence_rank5_metric cpu_usage sequence_rank5_offset -8.3m slot_rank1_service ad slot_rank1_metric pod_restart_count slot_rank2_service ad slot_rank2_metric memory_usage slot_rank3_service ad slot_rank3_metric cpu_usage slot_rank4_service recommendation slot_rank4_metric dependency_error_ratio slot_rank5_service email slot_rank5_metric cpu_usage,rank 1 service ad metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 2 service frontend metric request_count earliest_residual_z -0.46 peak_residual_z 2.19 rank 3 service product-catalog metric cpu_usage earliest_residual_z 1.68 peak_residual_z 1.68 rank 4 service ad metric cpu_usage earliest_residual_z -13.48 peak_residual_z -13.51 rank 5 service email metric cpu_usage earliest_residual_z 2.93 peak_residual_z 3.95
